id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
286,正常,,camera,camera,565,2,2,"""How do I replace the camera's date/time battery?""","Here is the relevant guidance: / 1. Replacing the Date/Time Battery / The date/time (back-up) battery maintains the camera's date and time. The battery's service life is about 5 years.If the date/time is reset when the battery is replaced, replace the back-up battery with a new CR2016 lithiumbatteryasdescribedbelow. The date/time setting will also be reset, so you must set the correctdate/time. / 2. Replace the battery in the battery holder. - Make sure the battery is in the proper + - orientation. <P"
287,正常,,camera,camera,651,2,2,"""How to set an off-center subject mode of a camera?""","Here is the relevant guidance: / 1. Focusing an Off-Center Subject After achieving focus,you canlock thefocus on a subject and recompose the shot. This is called ""focus lock."" Focus lock works only in theOne-ShotAFmode. / 2. Setting the AF, Metering, and Drive Modes <PIC> / Drive modes The viewfinder has 9 AF points. By selecting a suitable AF point, you canshoot with autofocuswhile framing the subject as desired. You can also set the AF mode to suit the subject or obtain the desired effect. <PIC> Eva"
288,正常,,camera,,302,0,0,"""Before taking photos, we need to know How to use the eyepiece cover of the camera?""","Here is the relevant guidance: / 1. Using the Eyepiece Cover During self-timer or remote switch (optional) operation when your eye does not cover the viewfinder eyepiece, stray light may enter the eyepiece and affect the exposure when the image is captured. In such a case, use the eyepiece cover (p.17)."
289,正常,,camera,camera,512,1,1,"""How do I select the AF Mode when before taking a picture?""","Here is the relevant guidance: / 1. Select the AF mode. -While looking at the LCD panel, turn the <> dial. ONESHOT:One-Shot AF AIFOCUS:AIFocusAF AISERVO:AI ServoAF <PIC>If an Extender(optional is attached and the maximum aperture of the lens is or smaller, AF will not be possible. For details, see the Extender's instructions. / 2. Manual AF Point Selection You can select any of the nine AF points manually. This is best when you want to focus on a particular subject, or autofocus quickly while compos"
290,正常,,camera,,413,1,1,"""How to set the camera model to \""P\"" model?""","Here is the relevant guidance: / 1. Set theAEB amount. Turn the dial to set the AEB amount, then press / The icon and AEB amount will appear on the LCD panel. ![**https://cdn-mineru.openxlab.org.cn/model-mineru/prod/b332ec5233db6d90e4e12c9dba62723d73242a10b5c5f3cd250e48cea7a39e 91.jpg**](https://cdn-mineru.openxlab.org.cn/model-mineru/prod/b332ec5233db6d90e4e12c9dba62723d73242a10b5c5f3cd250e48cea7a39e 91.jpg)<PIC>"
291,正常,,"camera,television",camera,761,0,0,"""After or during shooting, how can I view the camera image on TV for better clarity?""","Here is the relevant guidance: / 1. Jumping during Single image, image with shooting information, magnified imageview: Turn the dial counterclockwise to jump ten images backward, or turn it clockwise to jump ten images forward. In the magnified view, the magnified area and magnification will be maintained during the image jump. / 2. Shooting No images can be shot or recorded. -The CF card is not properly inserted. / Insert the CF card properly. (p.24) / -The CF card is full. / Use a new CF card or erase u"
292,正常,,camera,,100,1,1,"""How can I delete a single image from my camera if I don't like the photo?""",Here is the relevant guidance: / 1. Erasing a Single Image Display the image. / -Press the button. / <PIC>
293,正常,,camera,camera,789,1,1,"""How can I erase all images from my camera if I don't like these.""","Here is the relevant guidance: / 1. Erasing Images You can erase images individually or erase all the images at one time in the CF card. Only protected images will not be erased. Once an image is erased, it cannot be recovered. Make sure you no longer need the imagebefore erasing it. To prevent important images from being erased accidentally, protect them. / 2. Erase the images. Turn the dial to select [OK],then press / All unprotected images will be erased. / While the images are being erased, you can "
294,正常,,camera,camera,734,0,0,"""How do I print photos using the camera's CP direct method after taking them?""","Here is the relevant guidance: / 1. Start printing. -Turn the <\!\! \!\! > dial to select [OK], then press <S E I> / The printing will start. / - To stop the printing, press <S E I> while [Stop] is displayed, then turn the <\!\! \!\! > dial to select [oK] and press <S E I> - When printing with a PictBridge or Bubble Jet Direct printer, be sure to set thepapersize. / -With PictBridge, the file No. cannot be imprinted. / 0 If [Bordered] is set, the date might be imprinted on the border, depending on the pri"
295,正常,,camera,camera,451,1,1,"""How do you set up the camera to fine tune the model when using it?""","Here is the relevant guidance: / 1. Set up the printer. For details, refer to the printer's manual. RAW images are not compatible with direct printing. - Do not disconnect the cable during direct printing. / 2. Macro Ring Lites The EX-series Macro Lites (two models) are ideal for close-up flash photography. You can fire only one or both flash tubes and control theflashratio to easily obtain sophisticated lighting effects with E-TTL Il autoflash. <PIC>"
296,正常,,earphones,"earphones,landline",704,4,4,"""After the earphones is in my hand, what are the components I should have?""","Here is the relevant guidance: / 1. Charging Case Battery Level 1. To power the charging case, insert the USB-C cable into the charging port located at the back of the charging case. / <PIC>2. Insert the standard USB cable into any suitable USB port. / <PIC> 3. The Battery Level LED Indicators will light up according to the battery capacity. / <PIC>4. You can see the case battery level at any time by pressing the button on the right hand side of the case. / <PIC> / 2. Powering ON/Pairing: When the case is o"
297,正常,,earphones,"earphones,landline",457,4,4,"""If the case battery of earphones is low, how can I charge is?""","Here is the relevant guidance: / 1. Charging Case Battery Level 1. To power the charging case, insert the USB-C cable into the charging port located at the back of the charging case. / <PIC>2. Insert the standard USB cable into any suitable USB port. / <PIC> 3. The Battery Level LED Indicators will light up according to the battery capacity. / <PIC>4. You can see the case battery level at any time by pressing the button on the right hand side of the case. / <PIC>"
298,正常,,,earphones,269,0,0,"""When bluetooth are pairing and connecting, what scenarios I might encounter?""","Here is the relevant guidance: / 1. Pair a New Device Turn Bluetooth OFF on your phone/device. The earphones will go into pairing mode. Alternatively, you can press then press and hold either the left or right earbud to drop the current connection and enter pairing mode."
299,正常,,earphones,earphones,1120,4,4,"""What are the two main controling functions of earphones?""","Here is the relevant guidance: / 1. Other Functions To activate phone Voice Assistant, press and hold to rst beep then let go. / <PIC>To activate mucis app, press and hold to rst beep then let go. The music app resumes playback where you left of. If there was no previous session or to play other music, simply tap again and music app will play songs it thinks you'll like. / <PIC>To Turn ON/OFF ambient awareness and ANC Modes, press the left earbud, the earbud cycles modes. / <PIC>Low Latency Mode This mo"
300,正常,,earphones,earphones,686,4,4,"""Besides the two main controling functions, what other functions of the earphones can I operate?""","Here is the relevant guidance: / 1. Other Functions To activate phone Voice Assistant, press and hold to rst beep then let go. / <PIC>To activate mucis app, press and hold to rst beep then let go. The music app resumes playback where you left of. If there was no previous session or to play other music, simply tap again and music app will play songs it thinks you'll like. / <PIC>To Turn ON/OFF ambient awareness and ANC Modes, press the left earbud, the earbud cycles modes. / <PIC>Low Latency Mode This mo"
301,正常,,earphones,earphones,453,2,2,"""If my earphones won't work, how can I reset them?""","Here is the relevant guidance: / 1. Reset Earbuds must be disconnected from Bluetooth and removed from case in order to reset. To perform a factory reset, press and hold for 6 seconds. This erases all settings. / <PIC> To perform a hardware reset (restarts earphones), press and hold for 10 seconds. Press again to power on / <PIC> / Flashing red and blue lights Hardware resets are only necessary in the rare case that the earbuds lock up and are unresponsive."
302,正常,,earphones,earphones,984,0,0,"""What are the maintenance and care policies of the earphones?""","Here is the relevant guidance: / 1. Maintenance and Care -Use a soft cloth or paper towel to clean your earphones. Never use any harsh chemicals or detergents for cleaning. Make sure your earphones are dry before charging. -When your earphones are not in use, they should be stored in a cool, dry place. -Never tug or yank on a cable while it is connected to your charging case. Connect and disconnect cables as carefully as possible. -Never expose your earphones to high temperatures, extreme cold. -P"
303,正常,,ereader,,984,1,1,"""From three different observing views, what buttons and interfaces should this eReader have?""","Here is the relevant guidance: / 1. FRONT VIEW / <PIC> [1] Home/ESC button: When you are prompted to select or enter, press this button to cancel the operation; sub-interface, or to exit the current interface and return to the previous. [2] Prev/Next Page: press this button to open the Previous/Next page. [3] Navigation /Menu: Navigation button is a 4 way control button (left, right, up, down; Menu button is menu and confirm. [4] Zoom in/out : zoom in / out of the JPEG file. Also increase or decreas"
